Group,Condition,ResponseId,prop_yes_False,prop_yes_True,discernment
Share,Human-FC,R_6THqLLpxT4ApIGz,0.0,0.0,0.0
Share,Human-FC,R_6UYBClrTCXxEakh,0.0,0.0,0.0
Share,Human-FC,R_6VfhHwoincLvuSF,0.65,0.7,0.04999999999999993
Share,Human-FC,R_6WUQoRjM3mRrXH6,0.0,0.1,0.1
Share,Human-FC,R_6YRlriiT2n8YOuW,0.0,0.95,0.95
Share,Human-FC,R_6akOA75hUuafzo4,1.0,1.0,0.0
Share,Human-FC,R_6amIE7ZjUVI32qC,0.0,0.0,0.0
Share,Human-FC,R_6dz2yLWlY6o7ZmN,0.0,0.0,0.0
Share,Human-FC,R_6fRFZMiqrTKyKxr,0.4,0.7,0.29999999999999993
Share,Human-FC,R_6hVY3OhrZypbpAO,0.65,0.85,0.19999999999999996
Share,Human-FC,R_6iI1Yzu7nEo5W81,0.35,0.4,0.050000000000000044
Share,Human-FC,R_6mIfI0DFrAHFkbu,0.05,0.15,0.09999999999999999
Share,Human-FC,R_6mdjzCjIUdWzNZf,0.0,0.0,0.0
Share,Human-FC,R_6nNRxGAED3fT0nd,1.0,1.0,0.0
Share,Human-FC,R_6nRTl7ABnVD0K0V,0.0,0.0,0.0
Share,Human-FC,R_6ngu4L3QNikVbbP,0.0,0.05,0.05
Share,Human-FC,R_6oV6FH2fTS0PLZn,0.65,0.65,0.0
Share,Human-FC,R_6oumlOC3RgUDZc9,0.95,1.0,0.050000000000000044
Share,Human-FC,R_6sNLC2tX53wCt3z,0.0,1.0,1.0
Share,Human-FC,R_6tgjutrrmGJ3lzi,0.6,0.4,-0.19999999999999996
Share,Human-FC,R_6vZeM47QgxDLuCe,1.0,1.0,0.0
Share,Human-FC,R_6vjM8R3ZJzRgf90,0.9,0.8,-0.09999999999999998
Share,Human-FC,R_6yqquPYDpZQr4pK,0.55,0.75,0.19999999999999996
Share,Human-FC,R_6zTiIFtVPxtXf9V,0.0,0.0,0.0
Share,Human-FC,R_6zj9ANHRdZ5tMbb,0.0,0.95,0.95
Share,Human-FC,R_70P6WR79NJ0fzGx,0.5,0.55,0.050000000000000044
Share,Human-FC,R_70cmmEWdk6pFDJN,0.2,1.0,0.8
Share,Human-FC,R_73Tw46aq8jFqTwP,0.7,0.9,0.20000000000000007
Share,Human-FC,R_73ZGsqt4i0eCPjB,0.0,0.15,0.15
Share,Human-FC,R_74wBHu1hUCFZ6gx,0.0,0.3,0.3
Share,Human-FC,R_7690n4U6RECFUxX,0.6,0.45,-0.14999999999999997
Share,Human-FC,R_77xO33atuAzyyuu,0.55,0.2,-0.35000000000000003
Share,Human-FC,R_78TXhfoCWQ0fMhZ,1.0,1.0,0.0
Share,Human-FC,R_793I5EJllzWbZg5,0.05,0.2,0.15000000000000002
Share,Human-FC,R_7CvZ7LB967aTVzj,0.05,0.1,0.05
Share,Human-FC,R_7DXK8JeTKdyHueH,0.95,0.95,0.0
Share,Human-FC,R_7DwtLaIjgLK3oYN,0.95,1.0,0.050000000000000044
Share,Human-FC,R_7EEWDg1TqZV8CsU,0.0,0.0,0.0
Share,Human-FC,R_7EZMHBSicVjb0jn,0.5,0.4,-0.09999999999999998
Share,Human-FC,R_7EbJyTRpS7W8bB1,0.05,0.05,0.0
Share,Human-FC,R_7Eq1VCUIT3vEUHD,0.0,0.3,0.3
Share,Human-FC,R_7Ev3bMcq6ugY3r3,1.0,1.0,0.0
Share,Human-FC,R_7ExThrPL6hmNcCb,0.05,0.0,-0.05
Share,Human-FC,R_7HbJ2m6CyYrYagl,0.1,0.55,0.45000000000000007
Share,Human-FC,R_7HpZ7hdPaZa2q0O,1.0,1.0,0.0
Share,Human-FC,R_7Hw3SalbWFt2dfb,0.85,0.85,0.0
Share,Human-FC,R_7JDisHd98C0Tvtg,1.0,1.0,0.0
Share,Human-FC,R_7JwSu8qheurBeQz,0.0,0.15,0.15
Share,Human-FC,R_7K3xvLyQ6L4mq7T,0.7,0.75,0.050000000000000044
Share,Human-FC,R_7L6G4XwSZt9M06j,0.8,0.2,-0.6000000000000001
Share,Human-FC,R_7M4Ftfpozk0Khbu,1.0,1.0,0.0
Share,Human-FC,R_7Mcb5WhrfZiF2OE,0.35,0.85,0.5
Share,Human-FC,R_7N6w7gcHpLztDrP,0.7,0.95,0.25
Share,Human-FC,R_7NHQUx7TF5nOyZ2,0.05,1.0,0.95
Share,Human-FC,R_7OVMdHRveN9e1pc,0.0,0.0,0.0
Share,Human-FC,R_7P735l0F8A1pyXS,0.0,0.55,0.55
Share,Human-FC,R_7PtuTkbshJgJRci,1.0,1.0,0.0
Share,Human-FC,R_7QbZyCeqll9HUxL,0.0,1.0,1.0
Share,Human-FC,R_7QhnxxlsFbfyUaH,0.0,0.35,0.35
Share,Human-FC,R_7RrSnPbHzauzdnt,1.0,1.0,0.0
Share,Human-FC,R_7SoFttqIuP7hvcC,0.1,0.75,0.65
Share,Human-FC,R_7Tw30oNrd6pVuiv,0.0,0.0,0.0
Share,Human-FC,R_7cTDSzliTFLLl31,1.0,1.0,0.0
Share,Human-FC,R_7d08U2JBi0l8S7G,0.0,0.05,0.05
Share,Human-FC,R_7dfelEplt7YKwV3,0.25,0.8,0.55
Share,Human-FC,R_7dv5yKNWw7dkmaa,0.05,0.5,0.45
Share,Human-FC,R_7fHUwI0O497Ckc0,1.0,1.0,0.0
Share,Human-FC,R_7gMdN3LZTgB9YgE,1.0,1.0,0.0
Share,Human-FC,R_7hAQ0kaoB7P38PA,0.05,0.65,0.6
Share,Human-FC,R_7hMgLEE5zTjnw7J,1.0,1.0,0.0
Share,Human-FC,R_7jV3lGLRZZgnwyb,1.0,1.0,0.0
Share,Human-FC,R_7jcEMoRj25HPYls,0.05,0.15,0.09999999999999999
Share,Human-FC,R_7khpBTiijuZC3G4,0.15,0.5,0.35
Share,Human-FC,R_7lcSkNewkiv50m9,0.4,0.3,-0.10000000000000003
Share,Human-FC,R_7mxRKadp2XPzDH6,1.0,1.0,0.0
Share,Human-FC,R_7nTvJ8V8RJYz5LT,0.0,0.0,0.0
Share,Human-FC,R_7o0NvBM083gRadX,1.0,1.0,0.0
Share,Human-FC,R_7oAMQEsf3c8UIw5,0.55,0.65,0.09999999999999998
Share,Human-FC,R_7oeWOND0Q3tbO2B,0.95,0.95,0.0
Share,Human-FC,R_7oq1tlloFS7yRL0,0.0,0.0,0.0
Share,Human-FC,R_7p0ePPjCurQnCAe,1.0,1.0,0.0
Share,Human-FC,R_7pYGOoBIwwM6vrD,0.0,0.0,0.0
Share,Human-FC,R_7prHXWZ91pQiYUl,0.1,0.95,0.85
Share,Human-FC,R_7qItD34joamrjFJ,0.0,0.65,0.65
Share,Human-FC,R_7rDSG7IIaYc2Elr,0.0,0.4,0.4
Share,Human-FC,R_7rDqQHi1YsHchqS,0.6,0.5,-0.09999999999999998
Share,Human-FC,R_7tJ8LjatwdZneBh,0.0,0.0,0.0
Share,Human-FC,R_7yUeUFtuMVYO3mh,0.65,0.65,0.0
Share,Human-FC,R_7zGLl3qraih5gQ1,0.0,0.3,0.3
Share,Human-FC,R_8A3SlFc7uwFT2nf,0.0,0.4,0.4
Share,Human-FC,R_8FNjUChzKamCHER,0.65,1.0,0.35
Share,Human-FC,R_8TVCgp4e7sA8R1L,0.95,0.95,0.0
Share,Human-FC,R_8aJEjSicw06QKEM,0.4,0.75,0.35
Share,Human-FC,R_8hVXThTafUaBYgU,0.3,0.3,0.0
Share,Human-FC,R_8pZPNDGqDaMXJWp,0.35,0.8,0.45000000000000007
Share,Human-FC,R_8uDND0MCxoFC9tP,0.0,1.0,1.0
Share,Optional,R_06s4df99trS7irD,0.0,0.0,0.0
Share,Optional,R_0HuFJJxvmGh8HlL,0.0,0.6,0.6
Share,Optional,R_0OfmcOD7OfArIGt,0.0,0.0,0.0
Share,Optional,R_10NRrsfPVGnG0aH,0.0,0.15,0.15
Share,Optional,R_10U9oinjOm3MFFV,0.85,0.95,0.09999999999999998
Share,Optional,R_12DWy3uYk2hE1OZ,0.4,0.7,0.29999999999999993
Share,Optional,R_12fCzfqIB98UJhi,0.0,0.0,0.0
Share,Optional,R_1BWbCFPzSVk78mK,0.15,0.7,0.5499999999999999
Share,Optional,R_1BYhYLviabPG4da,0.45,0.75,0.3
Share,Optional,R_1C1FvCtfwhN6Bjk,0.9,0.05,-0.85
Share,Optional,R_1CkbXnEM3JuHQSn,0.95,1.0,0.050000000000000044
Share,Optional,R_1DFOMAtppxCQM2E,0.05,0.45,0.4
Share,Optional,R_1DG236f8Cd5cekd,0.4,1.0,0.6
Share,Optional,R_1DMadqaLi1Ll7ze,0.0,0.0,0.0
Share,Optional,R_1E0ZJxHCqKZc027,0.0,0.25,0.25
Share,Optional,R_1FJxjBatAaqX48U,0.65,0.7,0.04999999999999993
Share,Optional,R_1FqvP3aeUYOhsdm,1.0,1.0,0.0
Share,Optional,R_1H1uQC4bI4dShGa,1.0,1.0,0.0
Share,Optional,R_1IoMdraaJgvENmD,0.0,0.15,0.15
Share,Optional,R_1KpdIzuO6dvLVer,1.0,1.0,0.0
Share,Optional,R_1KuSwZEIlDpGNhg,0.0,0.0,0.0
Share,Optional,R_1LiCYQeIXtKmBbt,0.75,0.75,0.0
Share,Optional,R_1M6a1gNMUoqtgKr,0.5,0.45,-0.04999999999999999
Share,Optional,R_1M8pJrwR5pnmuQh,1.0,1.0,0.0
Share,Optional,R_1MKCiTwscCgHhVA,0.05,0.2,0.15000000000000002
Share,Optional,R_1MQK9YsoRgMEfJC,0.0,0.1,0.1
Share,Optional,R_1MQlVOJAOSEoban,0.85,0.85,0.0
Share,Optional,R_1MXUi7SOWSvXxUq,0.45,0.6,0.14999999999999997
Share,Optional,R_1NUyPv0JjDoxh5L,1.0,1.0,0.0
Share,Optional,R_1NfF5kmu3K2VQUR,0.75,0.75,0.0
Share,Optional,R_1OBOhQOqsJP89vE,0.0,0.0,0.0
Share,Optional,R_1OCEHAji7zdhwpP,0.85,0.95,0.09999999999999998
Share,Optional,R_1OIxHoDwHQwq5xF,0.0,0.0,0.0
Share,Optional,R_1PRVRolu1Rlq1iH,0.0,0.0,0.0
Share,Optional,R_1Qfw1THze0ziNaS,0.7,0.85,0.15000000000000002
Share,Optional,R_1QuwpzgkLxEcBQy,0.0,0.0,0.0
Share,Optional,R_1d0nNedpvMe4oj3,1.0,1.0,0.0
Share,Optional,R_1ds0rM8y4HXmHvU,0.15,0.5,0.35
Share,Optional,R_1eV0rRdi8SuqMoS,0.0,0.0,0.0
Share,Optional,R_1et7XUxaeZIBhwu,0.0,0.45,0.45
Share,Optional,R_1gIyJiLgI8ADewD,1.0,1.0,0.0
Share,Optional,R_1gcCfJU2ESen0vZ,0.95,0.95,0.0
Share,Optional,R_1gjfnMAAyJlCPtH,0.9,0.95,0.04999999999999993
Share,Optional,R_1gqAFjhOSkwI6p6,1.0,1.0,0.0
Share,Optional,R_1hK19ZCTQFTjYKS,0.05,0.05,0.0
Share,Optional,R_1igpVWddWuexxfq,0.0,0.0,0.0
Share,Optional,R_1ik8DIcTWZc0Taq,1.0,1.0,0.0
Share,Optional,R_1j9Zem4Vin9tblB,0.85,1.0,0.15000000000000002
Share,Optional,R_1jIWXuV1V5rYq9c,0.0,0.0,0.0
Share,Optional,R_1kF7te20YLh9rmA,0.0,0.3,0.3
Share,Optional,R_1kYAYgVQugmUz13,0.85,0.9,0.050000000000000044
Share,Optional,R_1n3bHgr2K722kWY,0.0,0.4,0.4
Share,Optional,R_1o5X2Zg06ST65RA,1.0,1.0,0.0
Share,Optional,R_1o6J8i7OMLPeL2v,0.0,0.1,0.1
Share,Optional,R_1pY97KfPb9lMwFI,1.0,1.0,0.0
Share,Optional,R_1q1GzXK8F0DlVHQ,0.0,0.0,0.0
Share,Optional,R_1q3cVsEj5mXI7qs,0.0,0.0,0.0
Share,Optional,R_1rDMRFxUrYTliYK,0.1,0.6,0.5
Share,Optional,R_1rNQXZodaTSiqr3,0.0,0.6,0.6
Share,Optional,R_1rcZzMGtLsrlgnO,0.45,0.75,0.3
Share,Optional,R_1rxEoDQFgp6zjGM,0.9,0.75,-0.15000000000000002
Share,Optional,R_20M1wh4cXljKNfz,0.8,0.55,-0.25
Share,Optional,R_21u3jtyKHiDv7bu,0.2,0.0,-0.2
Share,Optional,R_21yUVfK2I0saoIH,1.0,1.0,0.0
Share,Optional,R_21zBQ6IyZCBwzAj,0.1,0.5,0.4
Share,Optional,R_22DHAPts0QGGjHB,1.0,0.9,-0.09999999999999998
Share,Optional,R_22t55TvB4oD5Nfq,0.6,0.6,0.0
Share,Optional,R_23TNLeW4UdHFCtI,0.0,0.1,0.1
Share,Optional,R_23ggG1VwpQOZ7JZ,0.0,0.1,0.1
Share,Optional,R_25TjZ7d3PlmfPdo,0.0,0.8,0.8
Share,Optional,R_268A2I64Tu6k8Ru,0.05,0.3,0.25
Share,Optional,R_278dDkowd39pclE,1.0,0.95,-0.050000000000000044
Share,Optional,R_27erEug7UsfQfxg,0.0,0.05,0.05
Share,Optional,R_28YiBs1t6LL4NBy,0.0,0.05,0.05
Share,Optional,R_29ubTskiB3ZsYr6,0.8,0.55,-0.25
Share,Optional,R_2AFJQoX8KtbkMwG,1.0,1.0,0.0
Share,Optional,R_2AHcnRPaasp4x4q,0.95,1.0,0.050000000000000044
Share,Optional,R_2ALJh8r8nLTTHl7,0.0,0.0,0.0
Share,Optional,R_2AM5ACY4viaLEX0,1.0,1.0,0.0
Share,Optional,R_2ATGUadHoxeotK6,0.0,0.0,0.0
Share,Optional,R_2AXsH7bQVDBO5yy,0.05,0.0,-0.05
Share,Optional,R_2AZjHqAjKNgaH6Z,0.25,0.05,-0.2
Share,Optional,R_2BmR1yiQmXwnEwt,0.2,0.6,0.39999999999999997
Share,Optional,R_2BrlRNRrjv9V7Jm,0.35,0.7,0.35
Share,Optional,R_2Bu1CYffu01I1dz,0.0,0.0,0.0
Share,Optional,R_2CVtlpNQCd4TsgJ,1.0,1.0,0.0
Share,Optional,R_2CvPJuRbfQ939Jv,0.0,0.1,0.1
Share,Optional,R_2DS1Qcnfxc5NrkB,1.0,1.0,0.0
Share,Optional,R_2EiQl72DOvXD6Ts,0.3,0.4,0.10000000000000003
Share,Optional,R_2EiW19zFxGD2sva,0.4,0.5,0.09999999999999998
Share,Optional,R_2EtQqDtClY3baKp,0.0,0.0,0.0
Share,Optional,R_2ExT1LBPFDggLvC,0.0,0.45,0.45
Share,Optional,R_2EyiVjFazjQIm8a,0.0,0.25,0.25
Share,Optional,R_2OVydofVhyy5MkU,0.0,0.0,0.0
Share,Optional,R_2P6DXhmXhW0mjZA,1.0,1.0,0.0
Share,Optional,R_2P6VjONlR5SZXg5,0.0,0.0,0.0
Share,Optional,R_2P83I56OzxqG0O2,0.8,0.75,-0.050000000000000044
Share,Optional,R_2PBU60LyWrMkIKB,1.0,1.0,0.0
Share,Optional,R_2Pkf3QnI8IldLaY,0.0,0.0,0.0
Share,Optional,R_2QY5RIaivxC9zhn,0.15,0.0,-0.15
Share,Optional,R_2QomWi8NwxTuR3k,0.95,1.0,0.050000000000000044
Share,Optional,R_2QuQ1Qcbapp485u,1.0,1.0,0.0
Share,Optional,R_2RR399UCnsMHsSu,0.0,0.35,0.35
Share,Optional,R_2SucYCAtJnsyHk2,0.2,0.3,0.09999999999999998
Share,Optional,R_2TNm4Bxz6LBBve7,0.0,0.0,0.0
Share,Optional,R_2TOiyXmf3ECTmqD,0.6,0.35,-0.25
Share,Optional,R_2U3JNBQt3kWFNUT,1.0,1.0,0.0
Share,Optional,R_2UctEMW1AWw9u8y,0.0,0.25,0.25
Share,Optional,R_2V9g3jhhT5cJWus,0.0,0.05,0.05
Share,Optional,R_2VCk0Gu0p4RrWt1,0.0,0.0,0.0
Share,Optional,R_2VEWbFj2q3n17Lg,0.3,0.5,0.2
Share,Optional,R_2VdLropFJxsZ8b6,1.0,1.0,0.0
Share,Optional,R_2VscqWnAlz6QpnS,0.0,0.35,0.35
Share,Optional,R_2WvV4z50pffjLDn,0.0,0.0,0.0
Share,Optional,R_2YRnsKN8EXIAEGi,1.0,1.0,0.0
Share,Optional,R_2YzaupPMbO1yTXd,0.15,0.1,-0.04999999999999999
Share,Optional,R_2aLlr9aQcI7wS6Z,0.0,0.0,0.0
Share,Optional,R_2aPH0g03bl2z3af,1.0,1.0,0.0
Share,Optional,R_2aQ6cQUJYBqPkL9,0.0,0.0,0.0
Share,Optional,R_2aU1p27PHU9hyjn,0.5,0.25,-0.25
Share,Optional,R_2b2lLVWfCcZlLj8,0.0,0.3,0.3
Share,Optional,R_2ciRsJQNfxQmDdw,0.05,0.05,0.0
Share,Optional,R_2dS9u2KCrv02VWJ,0.3,0.3,0.0
Share,Optional,R_2dfN656m4d1kQTZ,1.0,1.0,0.0
Share,Optional,R_2ebxpex1pa3MzVg,0.0,0.05,0.05
Share,Optional,R_2fiCTBU3dABC6Tz,0.15,0.15,0.0
Share,Optional,R_2fyWR80kU4dYY0x,0.0,0.1,0.1
Share,Optional,R_2pMneDXRY6DhR0L,0.0,0.15,0.15
Share,Optional,R_2q9ilyspotrf7Ay,0.65,0.45,-0.2
Share,Optional,R_2rGhmXp9xtN4xpp,0.0,0.1,0.1
Share,Optional,R_2riSh5xHMUI38Rp,0.0,0.0,0.0
Share,Optional,R_2ru9EmczqBycEk2,0.05,0.0,-0.05
Share,Optional,R_2rvyE03cbSUNQEa,0.0,0.0,0.0
Share,Optional,R_2s1MglDnM4Zxdkx,0.0,0.05,0.05
Share,Optional,R_2sTlOU7AxDGC3Wd,0.95,1.0,0.050000000000000044
Share,Optional,R_2teV1drd2Qsw1kI,1.0,1.0,0.0
Share,Optional,R_2tg6hhjpzrl0au7,0.05,0.15,0.09999999999999999
Share,Optional,R_2tkXPPUoRG6dPWS,1.0,1.0,0.0
Share,Optional,R_2tsuJqYnu7o79lG,0.0,0.35,0.35
Share,Optional,R_2v8pXc8PWneJp2H,1.0,1.0,0.0
Share,Optional,R_2wFB4zecdhaWCHR,0.15,0.45,0.30000000000000004
Share,Optional,R_2zAX2l2nhM3l90T,0.0,0.15,0.15
Share,Optional,R_2zYe4zABLlBGNDf,0.0,0.0,0.0
Share,Optional,R_2zZ3M37yOklgtL5,0.85,0.9,0.050000000000000044
Share,Optional,R_30o7e5QpVPes6W6,1.0,1.0,0.0
Share,Optional,R_31Hhil5he1W4p5R,0.15,0.3,0.15
Share,Optional,R_31dBFWceuGWaN6B,0.05,0.6,0.5499999999999999
Share,Optional,R_31u95LQ3FqxctJN,0.0,0.0,0.0
Share,Optional,R_33EfsawBNrTM5WX,0.1,0.6,0.5
Share,Optional,R_33xL6yCDVguFJSU,0.7,0.5,-0.19999999999999996
Share,Optional,R_3CIV8CFAdXa9dbG,0.0,0.0,0.0
Share,Optional,R_3Dp8u3x2RN0jTXu,1.0,1.0,0.0
Share,Optional,R_3EfEDqbfkfq6FUR,0.0,0.05,0.05
Share,Optional,R_3EzJaIlhuMIq63z,0.0,0.0,0.0
Share,Optional,R_3GeQMSdZSWKy25e,1.0,1.0,0.0
Share,Optional,R_3GuZrqwOBhYFNHD,1.0,1.0,0.0
Share,Optional,R_3HBybdlLfqAbUgQ,0.15,0.7,0.5499999999999999
Share,Optional,R_3HSLqbVcJdpOwbP,0.0,0.3,0.3
Share,Optional,R_3HZj2atVxnqZTUY,0.0,0.0,0.0
Share,Optional,R_3I5zcrYKlzZ9eKo,0.25,0.8,0.55
Share,Optional,R_3ITanW7zwlxxCJZ,1.0,1.0,0.0
Share,Optional,R_3JJmRsPJVXwatwc,0.0,0.05,0.05
Share,Optional,R_3JxWl6OoXxSaJTu,0.0,0.0,0.0
Share,Optional,R_3JxblqwH1aBBCBi,0.7,0.25,-0.44999999999999996
Share,Optional,R_3L2b39Bry7zOJfx,0.0,0.0,0.0
Share,Optional,R_3L7syTtVdtIVerr,0.0,0.0,0.0
Share,Optional,R_3NI1ei9vpfgtXlA,0.0,0.0,0.0
Share,Optional,R_3NLaJ5mCjX49s77,1.0,1.0,0.0
Share,Optional,R_3OcTHVL5l7YvnFZ,0.0,0.45,0.45
Share,Optional,R_3OoXQhIfHNlGBK4,0.95,0.95,0.0
Share,Optional,R_3PYQfhvuftic2lg,0.15,0.4,0.25
Share,Optional,R_3PoxfsopZhKmMP3,0.7,0.35,-0.35
Share,Optional,R_3RpuPpkMzZHn8uL,0.0,0.0,0.0
Share,Optional,R_3RrpKCvnQHQNEU6,0.15,0.0,-0.15
Share,Optional,R_3dJI34CatYKslFs,0.5,0.8,0.30000000000000004
Share,Optional,R_3dX3g9XN7SNMnXe,0.4,0.2,-0.2
Share,Optional,R_3dXLU13sCDAuhvm,0.4,0.6,0.19999999999999996
Share,Optional,R_3eqq1IWENrtPN29,0.1,0.0,-0.1
Share,Optional,R_3erze7NbUGRun8y,0.15,0.45,0.30000000000000004
Share,Optional,R_3ewzs5R0MqrKTTq,1.0,1.0,0.0
Share,Optional,R_3fj9RKev4KObhgV,1.0,1.0,0.0
Share,Optional,R_3h5RnZ1ow4nUyDC,0.5,0.85,0.35
Share,Optional,R_3hgspEwxNpgFfm5,0.0,0.0,0.0
Share,Optional,R_3hzhGQkbgwJV6jL,0.0,0.7,0.7
Share,Optional,R_3iL3n4BvZyZqn8p,1.0,1.0,0.0
Share,Optional,R_3j8JqMv99PiKL3c,1.0,1.0,0.0
Share,Optional,R_3j8xwVJfP4RpgaG,0.25,0.1,-0.15
Share,Optional,R_3jT2l1JZaWbQTFp,0.0,0.0,0.0
Share,Optional,R_3jUqMTHE50nsYBe,0.0,0.2,0.2
Share,Optional,R_3jUt5zi8srEFjrd,0.15,0.6,0.44999999999999996
Share,Optional,R_3lKfkcYuNbHXomd,1.0,1.0,0.0
Share,Optional,R_3mk6k4lPyoVJN6p,0.0,0.15,0.15
Share,Optional,R_3nfpgGIv9a2VHfq,0.9,0.6,-0.30000000000000004
Share,Optional,R_3p5U2M9qa09ehk8,0.0,0.0,0.0
Share,Optional,R_3pmNGV5hK0oSyoo,0.0,0.2,0.2
Share,Optional,R_3q9USD0WBAAmldP,0.45,0.25,-0.2
Share,Optional,R_3qOGjfPCeqCsDWh,0.1,0.2,0.1
Share,Optional,R_3sv0eB9TN4hp7xp,0.1,0.25,0.15
Share,Optional,R_4OemKX1ibt5NHJ7,0.0,0.0,0.0
Share,Optional,R_50SOeWNkK6NJGa5,0.1,0.5,0.4
Share,Optional,R_6VivGVm4ZGr8cVj,0.0,0.55,0.55
Share,Optional,R_73Zpy40rq2lrCI9,0.0,0.0,0.0
Share,Optional,R_7TIsvtZ6yjIghwt,0.05,0.25,0.2
Share,Optional,R_82nfsSb7DhiHwtj,1.0,1.0,0.0
Share,Optional,R_8kx2UyWQOhelaw1,0.0,0.0,0.0
Share,Optional,R_ALni5r9g1E2OMwN,0.0,0.05,0.05
Share,Optional,R_AsoJLxSjis0WYsp,0.0,0.0,0.0
Share,Optional,R_BVOahoXztEB3Z2p,0.6,0.55,-0.04999999999999993
Share,Optional,R_D7ad1mQbd5A29cB,0.05,0.3,0.25
Share,Optional,R_Dl7umRgIMG0EU4F,0.2,0.6,0.39999999999999997
Share,Optional,R_PtGidoID7SCQNLr,0.15,0.45,0.30000000000000004
Share,Optional,R_QgY9Kc8RaNJKpsl,0.4,0.55,0.15000000000000002
Share,Optional,R_R3p6tzYYWzAz78J,1.0,0.95,-0.050000000000000044
Share,Optional,R_RC9HHd0kz9DEMF3,0.5,0.7,0.19999999999999996
Share,Optional,R_RI8FsIxyvVyZcuR,0.5,0.7,0.19999999999999996
Share,Optional,R_RISiXXG4fkkAm7n,0.0,0.0,0.0
Share,Optional,R_RwawhU9Jg4XTMUV,0.75,0.5,-0.25
Share,Optional,R_UFu5B6AxL1Z7K4p,0.1,0.3,0.19999999999999998
Share,Optional,R_UH36vcqaoUOxFbr,0.0,0.0,0.0
Share,Optional,R_VJNvDhHHSnB1S5b,1.0,1.0,0.0
Share,Optional,R_VR3aZCVNSDLloA1,0.0,0.05,0.05
Share,Optional,R_WdQRnMEhL7e5cC5,0.95,1.0,0.050000000000000044
Share,Optional,R_WichxdB22JHNZap,0.05,0.25,0.2
Share,Optional,R_XGOLQDT1o2Q2ZO1,0.65,0.5,-0.15000000000000002
Share,Optional,R_Y4YJpLnImSA2gCt,1.0,1.0,0.0
Share,Optional,R_YPJ0oZiNCkf4iVr,0.0,0.0,0.0
Share,Optional,R_YS95vtg6viyC7sJ,0.05,0.25,0.2
Share,Optional,R_YWV8fPVlfiERNER,0.2,0.2,0.0
Share,Optional,R_Yb0ZEqC9pqEsrNn,0.55,0.25,-0.30000000000000004
Share,Optional,R_Z48Q2eGpWFHNSDL,0.1,0.2,0.1
Share,Optional,R_a62sd1V656nqN2x,0.3,0.3,0.0
Share,Optional,R_bBhCC47IGMGLOkV,0.0,0.0,0.0
Share,Optional,R_bHowuWIDiuGMRhL,0.0,0.25,0.25
Share,Optional,R_bI17SnoGOn3F2Rr,0.05,0.6,0.5499999999999999
Share,Optional,R_bNIMal80fCqFrEd,0.0,0.0,0.0
Share,Optional,R_bQ2kvVCXZ2cxctj,0.0,0.0,0.0
Share,Optional,R_beaUavmv8TZZeQF,1.0,1.0,0.0
Share,Optional,R_bmFsMpmPn7XnKCZ,1.0,1.0,0.0
Share,Optional,R_brQ6qgXwB2mbaKJ,0.0,0.0,0.0
Share,Optional,R_cPiD1GHHVhI2uYN,0.1,0.4,0.30000000000000004
Share,Optional,R_e2H1212tpeorH8Z,0.0,0.0,0.0
Share,Optional,R_efGXg98mCC6IQwN,0.0,0.1,0.1
Share,Optional,R_ekVFqygvxmSaYuZ,1.0,1.0,0.0
Share,Optional,R_elmyp0vpTUCVldL,0.0,0.05,0.05
Share,Optional,R_pg8Rl45IluOwF57,0.0,0.0,0.0
Share,Optional,R_qFlIlkp5kLdrjeV,0.8,0.7,-0.10000000000000009
Share,Optional,R_r1mv6z8u3rNs0Rr,0.4,0.3,-0.10000000000000003
Share,Optional,R_sA3DtoqiFcx5Zkd,0.3,0.4,0.10000000000000003
Share,Optional,R_sFEojFqZfWvVOLL,0.7,0.85,0.15000000000000002
Share,Optional,R_sG2c0KwrG9APE5z,0.0,0.0,0.0
Share,Optional,R_shDXTx9PSMrtLRD,0.0,0.0,0.0
Share,Optional,R_t09sCxL22HB21S9,0.25,0.75,0.5
Share,Optional,R_t0CxPCRizdt5Dpf,0.4,0.5,0.09999999999999998
Share,Optional,R_vUIEi8BEsVLaECJ,1.0,1.0,0.0
Share,Optional,R_vd9epIVV1TIZDxL,0.0,0.0,0.0
Share,Optional,R_vdxWaWSWP4WYuoV,1.0,0.9,-0.09999999999999998
Share,Optional,R_vukUKq1BMdUduFz,1.0,1.0,0.0
Share,Optional,R_wLvVX7fbBDLjPqN,0.3,0.15,-0.15
Share,Optional,R_wUfFIUXN0l28ylz,0.15,0.45,0.30000000000000004
Share,Optional,R_x3IxNycKJMQYFy1,0.9,1.0,0.09999999999999998
Share,Optional,R_yF2MYsrMllzEffj,0.05,0.05,0.0
Share,Optional,R_yPbWlARHqosI0h3,0.0,0.0,0.0
Share,Optional,R_zUWOCCa5ARAgLFT,0.05,0.5,0.45
